"[00:00] Speaker_B | Which data . You know , I I want everything and then I'll decide what I want ."
"[02:31] Speaker_C | Uh yeah . So the at at at the moment it's ins well , what we've finally just uh at twelve o'clock today looks like we've got it sussed um is to get one channel one microphone being the left channel and one being the right channel to merge into a stereo single file . Uh unfortunately the on one machine ."
[02:35] Speaker_B | Alright .
[02:47] Speaker_B | Uh-huh .
[02:49] Speaker_A | Uh-huh .
"[03:00] Speaker_C | The display P_C_s . Yeah , the Camtasia v video ."
[03:05] Speaker_C | Or m m multi-media thing .
[03:08] Speaker_B | On Camtasia .
[03:08] Speaker_A | That's not where you're putting it . I mean u
[03:09] Speaker_D | Mm .
[03:10] Speaker_B | That's our only sound record ?
[03:10] Speaker_C | Yeah .
[03:12] Speaker_C | Yes .
[03:19] Speaker_C | Yep . It's Camtasia that's recording it .
"[03:21] Speaker_A | What before we were gonna use Camtasia at all , what well what we were gonna do what were we going to do with the sound ?"
[03:22] Speaker_B | Mm .
[03:30] Speaker_B | Mm-hmm .
[03:30] Speaker_A | Uh-huh .
[03:31] Speaker_D | Yeah .
[03:44] Speaker_A | So uh ha wou is there any sound degradation that comes about from putting this through Camtasia rather than running it out straight ?
[03:45] Speaker_B | How good is it ?
[03:47] Speaker_B | Yeah . Have to really question .
[03:56] Speaker_B | Mm-hmm .
[04:03] Speaker_A | Okay . So what you're planning on doing it is bunging it on one of the Camtasia tracks and then splicing it off the Camtasia track .
[04:16] Speaker_A | It's an easy bit of yeah .
"[04:18] Speaker_A | And then you're gonna bung it on the other Camtasia track too if you need it , right ? But we'll just we're gonna store all three separately then . And the sound is going to start at the same time as one of that arbitrary one of the Camtasia videos . But you'll know when the real experiment you'll know the relationship between that and the eye tracker timings ?"
[04:18] Speaker_B | And then then they can do sound analysis on that .
"[04:39] Speaker_D | Uh yeah . Because the the synchronization , the audio and vi the audio visual synchronisation comes at a specific point in the eye track file ."
[04:50] Speaker_A | Yeah . No human intervention required . It's time-stamped .
"[04:53] Speaker_D | No , it's yeah th it's i i sta stamped into it . So it's just after just after it prints the line starting experiment uh uh yeah . I'll I'm pretty sure it's just yeah ."
"[05:08] Speaker_A | Yeah . But ho hold on . Do we need that ? I mean it I I thought the way that Tim had this set up originally , um the audio uh w the time stamps used there would be joint time stamps between the audio and the eye tracker , so that , you know , uh the audio record ten seconds in was the same as ten seconds into the eye tracker record so that we didn't have to do any extra hand work , you know , any uh chopping the starts of audio signals to get there was nothing okay ."
[05:08] Speaker_D | Yep .
"[05:40] Speaker_A | So we're relying on your MATLAB script to get us the chopped version of the audio , right ?"
"[05:52] Speaker_A | Right , so we can either adjust the eye trai track data or we can actually chop the audio signal to take off the first whatever , however many seconds ."
[05:52] Speaker_B | Oh okay .
[05:57] Speaker_D | Yeah .
"[05:59] Speaker_B | Right . So we there's gonna be a way to , sooner or later , to align the eye track , Camtasia one , Camtasia two with two sound channels ."
[06:09] Speaker_D | Yeah .
"[06:11] Speaker_A | Yeah , but uh but d um the uh lining up the Camtasia two is gonna take we w he's working on a MATLAB script for the sound but not for so the one that's got the sound on it , that'll also tell you where to chop the video to get it to line up . The one that doesn't have the sound on it , it won't ."
[06:11] Speaker_B | Right .
[06:25] Speaker_B | Mm-hmm .
"[06:34] Speaker_B | Ah , the bleep we'll find ."
[06:36] Speaker_D | Oh yeah .
[06:44] Speaker_D | Yeah .
[06:55] Speaker_A | 'Kay . How confident are you about the finding these things ?
[07:00] Speaker_B | Mm .
[07:08] Speaker_D | Yeah .
[07:22] Speaker_A | Yeah . Okay .
[07:26] Speaker_B | Mm-hmm .
[07:32] Speaker_A | Yeah . 'Cause this this is the drop-out test . Yep . Okay .
[07:32] Speaker_B | Mm-hmm .
"[07:40] Speaker_A | Yeah , yeah ."
"[07:43] Speaker_B | Right . Okay . So when you've when you've pressed we're finished , it pings back at you ? Okay ."
[07:47] Speaker_D | Yep . Yep .
"[07:51] Speaker_B | It's just that all kinds of crazy things happen when you're running things , and so up saving a percentage of a trial is sometimes a good i you know , being able to do that is sometimes a good idea . Okay ."
[07:59] Speaker_A | Mm .
[08:14] Speaker_A | Oh yeah .
"[08:15] Speaker_D | Yes , it's a stereo jack . It's a stereo jack . But it's a mono but it's a mono uh microphone . Mono mono recording on microphones . Line in . Uh sp going going through a line in . So it's a so it's a lit so it's quieter because it's not as though it's not powered . But it's still , think , yeah . We we still pick up a signal ."
"[08:23] Speaker_A | Oh right , okay . Yeah ."
[08:36] Speaker_B | Can w
[08:44] Speaker_B | Yeah .
"[08:46] Speaker_B | Yeah , I mean it's it's crazy . We're in an anechoic room which we specially , yeah , built an anechoic . But , you know , sound room which we specially built for this . We're d in good circumstances . We shouldn't screw it up more than we have to . Is there anything we can do to improve this ?"
[08:48] Speaker_A | You know .
[08:50] Speaker_A | Yeah .
[08:53] Speaker_A | And you're gonna want forced alignment .
[08:57] Speaker_D | Yeah .
[09:01] Speaker_A | Oh no . Well no no . Better to collect and sort .
"[09:02] Speaker_B | No . No , no . Do you have a powered microphone or something ."
"[09:14] Speaker_A | Wait wait , w I I thought the sol that a better solution was fixing this problem with the mono microphone socket . Sound card ?"
[09:15] Speaker_B | Right .
[09:22] Speaker_A | So you said the problem was the m it the m m i is expecting a mono microphone input .
[09:24] Speaker_D | The so the sound the sound the s
"[09:25] Speaker_B | That the line is stereo , the input is mono . Right ? Is that what you said ? Right ."
"[09:29] Speaker_D | Well the yeah , the the yeah , the the the the jack that is that it's plugged into is stereo . But when you plug in when it's recording from microphone , it records in mono ."
[09:33] Speaker_B | Is ah .
[09:37] Speaker_A | So is that fixable ? Like is there any way yeah . Uh I think a new sound card sounds a better solution than monkeying about with trying to filter white noise out .
[09:40] Speaker_B | That's somewhere in the sound card .
[09:41] Speaker_D | And yeah . A new sound card is fixable .
[09:46] Speaker_D | Yeah . Als think we we have a well I suppo I suppose it well one th one thing you do is uh re is record the sou speech signal separately for each for each person . But then you'd have to pull the two pull the two sounds together .
[10:00] Speaker_A | Which isn't hard .
[10:00] Speaker_B | Yep .
"[10:02] Speaker_A | But hi but it's only got one input , right ."
[10:03] Speaker_D | So if uh so if i i if each machine recorded its own with a recorded the recorded like the the p th the uh the user on that one .
"[10:07] Speaker_B | Its own track , its own video . You have to align the videos anyway , right ?"
[10:11] Speaker_D | Yeah .
[10:17] Speaker_D | Yeah . Oh they yeah . And then the so the yeah . So th
"[10:21] Speaker_D | Yeah , it's easy . Easy . If if nothing if nothing else you h uh if nothing else you can do it in a MATLAB script . You just write read read file one , read file two . And then you just yeah ."
[10:21] Speaker_B | Well I'm not the technical person who would do it . But I know who to ask .
[10:26] Speaker_B | Mm-hmm .
"[10:26] Speaker_A | Yeah , yeah ."
[10:28] Speaker_B | Mm-hmm .
[10:29] Speaker_A | So is there any reason why we wou don't do that ?
"[10:37] Speaker_D | Yeah , but then the the the MATLAB the MATLAB script will tell you how l it will tell you how far apart they are . 'Cause you can do you can just measure the drift between the two of them . 'Cause you got a l you got a list of where the where the beeps are . And then you say right , this stream is like , I don't know , nought point two five seconds behind the other one ."
[10:50] Speaker_B | Mm-hmm .
"[10:57] Speaker_A | Yeah . Well , it's in the old days we probably would have want a little if they'd been in the same room we would have had a little stereo thing in the background as backup as well just to make sure . 'Cause it's slightly dicier you know , if his scripts don't work then you don't get the overlap ."
[11:05] Speaker_B | Mm-hmm . Mm-hmm .
"[11:10] Speaker_B | Yeah , I wanna see several of them . I wanna see I wanna see one of them um look really nice before we start running subjects . Can we do that ?"
[11:20] Speaker_B | Yeah .
"[11:21] Speaker_B | Yes , that's right ."
[11:29] Speaker_D | Yeah .
[11:52] Speaker_A | Yeah .
[11:57] Speaker_B | Mm-hmm .
[12:00] Speaker_B | Mm-hmm .
[12:03] Speaker_B | Mm-hmm .
[12:03] Speaker_A | Yeah .
[12:05] Speaker_A | Do do they both have the same sound card problem ? I wouldn't count on it .
[12:08] Speaker_D | They've both got the same sound card .
[12:09] Speaker_A | Okay .
[12:10] Speaker_D | So yeah .
"[12:16] Speaker_B | Yeah . It's probably worth mentioning this to the to the guys in the garage in Toronto , right . To say mm-hmm ."
[12:23] Speaker_D | Yes .
[12:28] Speaker_B | Mm-hmm . Mm-hmm .
[12:35] Speaker_D | Yeah . So the the external version's got plugs that size and that that is stereo microphones . But yeah . The other one's plug's like the smaller size and that isn't stereo . So the colour the colour can do it . It's just that the connectors on the the connectors at the back of the computer can't .
[12:35] Speaker_B | Mm-hmm .
[12:38] Speaker_B | Uh-huh .
[12:40] Speaker_B | Right .
[12:52] Speaker_A | Well uh yeah . I think tell the guys .
[12:54] Speaker_B | I think that's a if the documentation said it w could record in stereo then I think we should talk to them about how they've done this . Is you're not sure from the documentation what it says it can do ?
"[13:13] Speaker_A | To yeah , yeah ."
[13:13] Speaker_B | Mm-hmm .
"[13:14] Speaker_D | Yeah . But as as far far as we can and find the the web site of the , yeah , the the Creative Labs web site and the review of it . Um and they weren't entirely clear . But they both suggested that it is there is a mono that there there is a mono microphone ."
[13:28] Speaker_A | Yeah .
[13:35] Speaker_A | Mm-hmm .
[13:38] Speaker_D | Yeah .
"[13:38] Speaker_A | Yeah , it's just the way they wired it ."
[13:41] Speaker_A | So um it's getting late and I've got a two o'clock and I've got a nice lunch . So I wanna eat my lunch today . Uh what did you wanna get through today more ? I mean I think I think it was useful going through your expectations about this . 'Cause um that's quite a bit clearer in my head at least and but I think mostly we leave you to go away and re-design the G_D_F_ or add new bits to the G_D_F_ along these lines . And then w
[13:43] Speaker_B | Right . Okay .
[13:48] Speaker_B | Okay .
[13:53] Speaker_B | Mm-hmm .
"[14:07] Speaker_D | Yeah . So and basically out the output the G_D_F_ is just gonna be a whole series of events , you know , with start and end time . And the event's gonna have whatever all whatever the object uh is that's being looked at and things . Um and then , yeah , and then it's a matter of we're gonna put whatever filters you need after that . So you can say right , I just want so you can say from the time where they picked up triangle one to the part time it became part of the assembly , find out how it's how m percentages of time they were looking at it or whatever ."
[14:10] Speaker_B | Yeah .
[14:13] Speaker_B | Right .
[14:16] Speaker_B | Right .
[14:19] Speaker_B | Okay .
[14:24] Speaker_B | Right .
[14:32] Speaker_B | Right .
"[14:34] Speaker_B | Right . Okay , so when you I mean uh given that there are these events recorded , we can use any of them as the beginning of any of them as a start point , for example , right . Um there are also motions being recorded of objects . Right ."
"[14:46] Speaker_D | Yep . So yeah . So you got mo yeah . There there's move events . There's look events . there's fixations and blinks now at the moment as well . Um and , yeah , and oh yeah and see uh looks at looks at objects and looks whatever else . So um s"
"[14:47] Speaker_A | Yeah , yeah , yeah ."
[14:50] Speaker_B | Mm-hmm .
[14:51] Speaker_B | Right .
[14:57] Speaker_B | Mm-hmm .
[14:59] Speaker_B | Okay .
"[15:00] Speaker_A | But I think the thing to do is um for you to go away and think about it this way with the different tracks for the different objects and the um the kinds of things we've added about whether they're looking at the other person's gaze and what have you , and and try to change the spec so it it reflects this and maybe um oh maybe by that point there will be some sample data or something uh and the right thing to do is for us to look at the sp the spec the way you understand it now and some data . And then Ellen'll have new ideas about what's needed or about these post-analyses , you know , the and then and we can add 'em in . But it's gonna emerge over time . I mean that's clear ."
[15:12] Speaker_D | Yep .
[15:29] Speaker_D | Yep .
[15:33] Speaker_D | Yeah . Yeah I will .
"[15:36] Speaker_B | So I'm right . Uh that that that's great . I I'd before we break up for lunch I just wanna make sure that tha that I know how long it's gonna be before we're in run mode , okay . So the sound thing the sound thing is stands in our way , we need to be recording sound online . Okay . So that's a thing that has to be solved . The shape thing is solved ."
"[15:50] Speaker_A | Oh , so the spec to the other conversation , yeah ."
[16:04] Speaker_B | Mm-hmm .
[16:05] Speaker_B | We think .
"[16:07] Speaker_B | We believe . Right . So that's that that that should be done this week . Um in fact like tomorrow for example . Um the shape all the shape problems are solved . Generating shapes , no problem . Um scoring shape overlap , no problem . Nothing is problem there . There are no visual display problems ."
[16:09] Speaker_D | Yep .
"[16:27] Speaker_A | Well you don't have your models , or do you ?"
[16:35] Speaker_B | Mm-hmm .
[16:49] Speaker_B | Ah .
[17:03] Speaker_A | Yeah .
"[17:07] Speaker_A | Yeah . Well , uh anything you actually need fixed ."
[17:11] Speaker_B | Mm-hmm .
[17:11] Speaker_A | You know .
[17:11] Speaker_D | Yep .
[17:12] Speaker_B | Okay . S
"[17:21] Speaker_A | Well , i but he wasn't gonna be booking any time to us after the thirty first of October . So um"
"[17:29] Speaker_A | that that means that any bugs that need fixed are now Craig's responsibility , right ? You don't know have any change on that , right ?"
[17:34] Speaker_D | Okay . Fair enough .
"[17:38] Speaker_A | 'Cause he that's what he said to us originally . So I would assume , you know , no more contact with Joe . It's not fair to get work out of somebody for free . So you know , ask Craig instead ."
[17:38] Speaker_B | Um I haven't I haven't had any discussions with him since .
[17:47] Speaker_D | Okay .
"[17:51] Speaker_B | Well , he's ph he's physically here . If we want to pay him for some more time we can do that . Would that be a just better use of our time in get"
[17:51] Speaker_A | Yeah .
[18:02] Speaker_B | Yeah .
[18:03] Speaker_A | Well w he wasn't paid in advance . He's being paid in arrears . So it doesn't matter .
[18:07] Speaker_B | Right .
"[18:21] Speaker_B | Right . But if um if everybody has a lot to do and , you know , Joe could give it a couple of hours , which i is what it might take just to fix it , then let's do it because starting run-time is now getting to be fairly urgent ."
"[18:31] Speaker_A | Yeah . I if he can give it , you know , like because the problem is you gotta have an immediately when you discover a bug in that . And we can make Craig shift all his other priorities to do this 'cause we bought him . Right . Yeah . So it's a kinder way . It yeah ."
[18:33] Speaker_B | Mm-hmm .
[18:36] Speaker_B | Mm-hmm .
"[18:40] Speaker_B | Right . Right . But we can't we can't make Joe do this ec alright , so there's uh some trade-off between availability and speed from start to finish , given that this is somebody else's code . So you know ."
[18:51] Speaker_D | Well yeah . Yeah .
[19:00] Speaker_A | And how many models do you need to completion ? And how long does that take ?
[19:04] Speaker_B | We have the design somewhere .
[19:08] Speaker_B | Mm .
[19:12] Speaker_A | And you know about complexity ?
[19:16] Speaker_A | You're waiting on Marloes .
[19:17] Speaker_B | Mm-hmm .
[19:23] Speaker_B | Okay .
"[19:24] Speaker_A | You can cold call her today , this afternoon ."
[19:29] Speaker_B | Yeah . I think so . 'Cause um I have to check back with
[19:57] Speaker_B | Okay .
"[19:59] Speaker_B | Ads go up . Yeah , I do . I do . But I think ad should probably go up this week . We want people for n for next week . Is that okay ? Is anybody now terrified at the thought that we're live next week ? There are people coming in here one after another . Or p two two after two , more likely . Yeah . Yeah . Okay , is the is this is this generalised is this generalised anxiety , Robin ? Or do you have a specific thing that okay . So aside from the usual angst which we all suffer when we go live . So we w we wanna do some piloting at the end of the week ?"
[20:07] Speaker_A | Mm-hmm .
[20:27] Speaker_D | Yeah .
"[20:36] Speaker_D | Yep . Yeah . So we'll we'll get we'll get the get the audio stuff tested , you know , single microphones . Um yeah . Get that tested next couple days and I assu I assume that's not something you need me for t in terms of that ."
[20:37] Speaker_B | Right .
[20:44] Speaker_B | Okay .
[20:48] Speaker_B | Right . S
[20:54] Speaker_B | Right . She's using but she's actually relaxed that somewhat . Yeah .
[20:59] Speaker_A | Okay .
[21:05] Speaker_B | Mm-hmm .
[21:11] Speaker_B | Mm-hmm .
[21:20] Speaker_A | So you can dash in there for half an hour at a time ? Doesn't sound very useful for you .
"[21:26] Speaker_A | Uh-huh . Okay , well . You guys sort it out ."
"[21:28] Speaker_B | Okay . We've but we have we have a solid booking for all the mornings anyway . Right ? And l except by permission of us , alright . We own it . Um so we can change that . I mean they everybody acknowledged the the other week that we that we had priority . Oh yeah . Yeah , yeah , yeah . Oh yeah , yeah . Oh yeah , yeah . Don't worry . Um there's there's a booking system , right . So it's public what's booked and what isn't ."
[21:36] Speaker_A | Mm-hmm .
[21:54] Speaker_A | Mm-hmm . I thought that was the problem that your mornings weren't sliced off on the booking system .
[21:55] Speaker_B | Okay .
[22:00] Speaker_B | No .
[22:20] Speaker_B | Huh .
"[22:22] Speaker_A | Yeah . And what are the instr what are the people upstairs downstairs have um i you know , as rules about who you hand the keys to . 'Cause , you know , we like people to know to ground the oh I thought the the lending for the booking system Caroline ."
[22:22] Speaker_B | Right .
[22:36] Speaker_B | Oh I see .
[22:39] Speaker_B | From Caroline ? Or the general office ? The general office . I see .
"[22:45] Speaker_B | But no , they need a they need an account on this machine to actually to use it . They need account on these machines so that they could book . They couldn't actually log in . Mm-hmm . Okay . We're also working on a way of making sure that the matin that the machines return to zero state when they're when you come off them . because the it's the people have been leaving var um well , people have been leaving various bits of who knows what around on them , right , which which we think is what's critical ."
"[22:49] Speaker_A | Oh okay , so that's the safety . And you control those accounts . Oh okay , that's fair enough . Okay ."
"[23:21] Speaker_A | Yeah , yeah . Okay . I really have to get out of here . So um what else is important before you run ?"
[23:25] Speaker_B | Okay .
"[23:30] Speaker_A | Nothing , right ?"
"[23:30] Speaker_B | Um piloting piloting piloting . You have we have to build the things . We have to try the machi th things . We have to check them with Marloes and J_P_ that they like the representation , the variables , right . How about uh you have any time on Friday ?"
[23:33] Speaker_A | You got uh willing heads .
"[23:49] Speaker_B | I get a email back . Maybe you and I should be the pilot subjects . First pilot subjects , the ones who um know which questions we wanna ask . And then we should get another pair who are naive to the whole thing ."
[24:01] Speaker_B | Okay .
[24:04] Speaker_A | Yeah .
[24:06] Speaker_A | Mm-hmm .
[24:25] Speaker_A | Hmm . So do you know what time of day you might want ? 'Cause I should c I should check that .
[24:36] Speaker_A | Okay .
[24:44] Speaker_A | You all have to b you'll have to be there to when it falls over .
[24:54] Speaker_A | Yeah . Okay .
[24:58] Speaker_A | So that all sounds f good fun .
"[25:13] Speaker_A | Well I can just leave you guys here , you know ."
